ds,t,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,seasonal_lower,seasonal_upper,yearly,yearly_lower,yearly_upper,seasonal,yhat
2015-11-02,0.1582608695652174,2.081953577322462,1.4750595965110498,2.8479887882685944,2.081953577322462,2.081953577322462,0.07994709433083191,0.07994709433083191,0.0799470943308319,0.0799470943308319,0.0799470943308319,0.0799470943308319,2.1619006716532936
2015-11-03,0.16,2.0819318657348838,1.414132444694394,2.815584581402467,2.0819318657348838,2.0819318657348838,0.06693902877902265,0.06693902877902265,0.06693902877902265,0.06693902877902265,0.06693902877902265,0.06693902877902265,2.1488708945139066
2015-11-04,0.1617391304347826,2.081910154155501,1.369008095362611,2.827404861832134,2.081910154155501,2.081910154155501,0.051993346850432026,0.051993346850432026,0.051993346850432026,0.051993346850432026,0.051993346850432026,0.051993346850432026,2.133903501005933
2015-11-05,0.1634782608695652,2.081888442576118,1.4750732889582552,2.843612278621586,2.081888442576118,2.081888442576118,0.03530899836734872,0.03530899836734872,0.03530899836734872,0.03530899836734872,0.03530899836734872,0.03530899836734872,2.117197440943467
2015-11-06,0.16521739130434782,2.0818667309967354,1.4284688955535767,2.836678647533397,2.0818667309967354,2.0818667309967354,0.01712293239795219,0.01712293239795219,0.01712293239795219,0.01712293239795219,0.01712293239795219,0.01712293239795219,2.0989896633946876
2015-11-09,0.17043478260869566,2.081801596258588,1.3114828509416487,2.6999921710252694,2.081801596258588,2.081801596258588,-0.04363195166824477,-0.04363195166824477,-0.04363195166824477,-0.04363195166824477,-0.04363195166824477,-0.04363195166824477,2.0381696445903432
2015-11-10,0.17217391304347826,2.081779884679205,1.3092819397184354,2.6956455142226683,2.081779884679205,2.081779884679205,-0.06491240028145366,-0.06491240028145366,-0.06491240028145366,-0.06491240028145366,-0.06491240028145366,-0.06491240028145366,2.016867484397751
2015-11-11,0.17391304347826086,2.0817581730998227,1.2804574835642837,2.7439014257026897,2.0817581730998227,2.0817581730998227,-0.08616647679234649,-0.08616647679234649,-0.08616647679234649,-0.08616647679234649,-0.08616647679234649,-0.08616647679234649,1.9955916963074762
2015-11-12,0.17565217391304347,2.08173646152044,1.2000766352587517,2.616300651014032,2.08173646152044,2.08173646152044,-0.10707316438208005,-0.10707316438208005,-0.10707316438208005,-0.10707316438208005,-0.10707316438208005,-0.10707316438208005,1.9746632971383598
2015-11-13,0.17739130434782607,2.081714749941057,1.2348196855893772,2.6537490114482587,2.081714749941057,2.081714749941057,-0.12732493070164447,-0.12732493070164447,-0.12732493070164447,-0.12732493070164447,-0.12732493070164447,-0.12732493070164447,1.9543898192394127
2015-11-16,0.1826086956521739,2.0816496152029096,1.2364088522664183,2.6120624310610703,2.0816496152029096,2.0816496152029096,-0.18143152973895044,-0.18143152973895044,-0.18143152973895044,-0.18143152973895044,-0.18143152973895044,-0.18143152973895044,1.9002180854639592
2015-11-17,0.18434782608695652,2.081627903623527,1.2233114549557764,2.5764878081856173,2.081627903623527,2.081627903623527,-0.19650771492041108,-0.19650771492041108,-0.19650771492041108,-0.19650771492041108,-0.19650771492041108,-0.19650771492041108,1.8851201887031157
2015-11-18,0.18608695652173912,2.081606192044144,1.1605717817658137,2.5863691412973915,2.081606192044144,2.081606192044144,-0.20983215105691955,-0.20983215105691955,-0.20983215105691955,-0.20983215105691955,-0.20983215105691955,-0.20983215105691955,1.8717740409872246
2015-11-19,0.18782608695652173,2.081584480464761,1.2076095188484062,2.5707450925358493,2.081584480464761,2.081584480464761,-0.22130880955700286,-0.22130880955700286,-0.22130880955700286,-0.22130880955700286,-0.22130880955700286,-0.22130880955700286,1.8602756709077584
2015-11-20,0.18956521739130436,2.081562768885379,1.1708832045030522,2.5279621729390658,2.081562768885379,2.081562768885379,-0.2308891239458036,-0.2308891239458036,-0.2308891239458036,-0.2308891239458036,-0.2308891239458036,-0.2308891239458036,1.8506736449395753
2015-11-23,0.19478260869565217,2.081497634175998,1.167423508282968,2.5962183234540013,2.081497634175998,2.081497634175998,-0.24847102303394575,-0.24847102303394575,-0.24847102303394575,-0.24847102303394575,-0.24847102303394575,-0.24847102303394575,1.8330266111420523
2015-11-24,0.19652173913043477,2.0814759226062045,1.1158734329446172,2.535247227408004,2.0814759226062045,2.0814759226062045,-0.2509050802043529,-0.2509050802043529,-0.2509050802043529,-0.2509050802043529,-0.2509050802043529,-0.2509050802043529,1.8305708424018516
2015-11-25,0.19826086956521738,2.081454211036411,1.1090049635597292,2.527432428326169,2.081454211036411,2.081454211036411,-0.25186927581639673,-0.25186927581639673,-0.25186927581639673,-0.25186927581639673,-0.25186927581639673,-0.25186927581639673,1.8295849352200142
2015-11-30,0.20695652173913043,2.0813456531874426,1.0982355633696093,2.5546842602542275,2.0813456531874426,2.0813456531874426,-0.24203625531639986,-0.24203625531639986,-0.24203625531639986,-0.24203625531639986,-0.24203625531639986,-0.24203625531639986,1.8393093978710426
2015-12-01,0.20869565217391303,2.081323941617649,1.1415079730293844,2.5399810900389035,2.081323941617649,2.081323941617649,-0.23876440417963773,-0.23876440417963773,-0.2387644041796377,-0.2387644041796377,-0.2387644041796377,-0.2387644041796377,1.8425595374380113
2015-12-02,0.21043478260869566,2.0813022300478554,1.1044280785212743,2.6039603945304717,2.0813022300478554,2.0813022300478554,-0.23558415410335878,-0.23558415410335878,-0.23558415410335878,-0.23558415410335878,-0.23558415410335878,-0.23558415410335878,1.8457180759444967
2015-12-03,0.21217391304347827,2.081280518478062,1.1652260726722719,2.5209145026175044,2.081280518478062,2.081280518478062,-0.2326881800271214,-0.2326881800271214,-0.2326881800271214,-0.2326881800271214,-0.2326881800271214,-0.2326881800271214,1.8485923384509404
