ds,y
2016-05-26,4.060443010546419
2016-05-27,4.007333185232471
2016-05-31,4.465908118654584
2016-06-01,4.343805421853684
2016-06-02,4.356708826689592
2016-06-03,3.9889840465642745
2016-06-06,3.8501476017100584
2016-06-07,4.04305126783455
2016-06-08,3.9512437185814275
2016-06-09,3.4339872044851463
2016-06-10,3.871201010907891
2016-06-13,3.871201010907891
2016-06-14,2.995732273553991
2016-06-15,4.174387269895637
2016-06-16,3.8066624897703196
2016-06-17,4.007333185232471
2016-06-20,3.2188758248682006
2016-06-21,3.5553480614894135
2016-06-22,4.174387269895637
2016-06-23,4.007333185232471
2016-06-24,3.9889840465642745
2016-06-27,4.02535169073515
2016-06-28,4.07753744390572
2016-06-29,4.30406509320417
2016-06-30,4.31748811353631
2016-07-01,4.30406509320417
2016-07-05,4.143134726391533
2016-07-06,4.1588830833596715
2016-07-07,4.04305126783455
2016-07-08,4.110873864173311
2016-07-09,0.6931471805599453
2016-07-11,3.7376696182833684
2016-07-12,3.9318256327243257
2016-07-13,3.871201010907891
2016-07-14,3.6888794541139363
2016-07-15,3.4657359027997265
2016-07-18,3.871201010907891
2016-07-19,2.5649493574615367
2016-07-20,3.9318256327243257
2016-07-21,3.912023005428146
2016-07-22,3.6375861597263857
2016-07-25,3.9889840465642745
2016-07-26,2.772588722239781
2016-07-27,3.713572066704308
2016-07-28,3.9512437185814275
2016-07-29,4.189654742026425
2016-08-01,3.6109179126442243
2016-08-02,2.995732273553991
2016-08-03,3.784189633918261
2016-08-04,2.833213344056216
2016-08-05,2.772588722239781
2016-08-08,3.258096538021482
2016-08-09,2.995732273553991
2016-08-10,2.4849066497880004
2016-08-11,2.6390573296152584
2016-08-12,2.5649493574615367
2016-08-15,2.772588722239781
2016-08-16,2.70805020110221
2016-08-17,2.8903717578961645
2016-08-18,1.9459101490553132
2016-08-19,2.6390573296152584
2016-08-22,2.6390573296152584
2016-08-23,2.4849066497880004
2016-08-24,2.1972245773362196
2016-08-25,2.772588722239781
2016-08-26,2.302585092994046
2016-08-29,2.5649493574615367
2016-08-30,2.8903717578961645
2016-08-31,2.0794415416798357
2016-09-01,2.5649493574615367
2016-09-02,1.6094379124341003
2016-09-06,2.6390573296152584
2016-09-07,1.791759469228055
2016-09-08,2.833213344056216
2016-09-09,2.0794415416798357
2016-09-12,1.9459101490553132
2016-09-13,1.6094379124341003
2016-09-14,1.9459101490553132
2016-09-15,2.1972245773362196
2016-09-16,1.791759469228055
2016-09-19,2.3978952727983707
2016-09-20,1.9459101490553132
2016-09-21,2.4849066497880004
2016-09-22,2.302585092994046
2016-09-23,2.4849066497880004
2016-09-26,2.0794415416798357
2016-09-27,2.833213344056216
2016-09-28,1.0986122886681098
2016-09-29,2.70805020110221
2016-09-30,1.791759469228055
2016-10-03,2.6390573296152584
2016-10-04,2.5649493574615367
2016-10-05,1.9459101490553132
2016-10-06,1.9459101490553132
2016-10-07,1.791759469228055
2016-10-10,1.3862943611198906
2016-10-11,1.791759469228055
2016-10-12,2.4849066497880004
2016-10-13,2.1972245773362196
2016-10-14,1.791759469228055
2016-10-17,1.791759469228055
2016-10-18,1.9459101490553132
2016-10-19,2.6390573296152584
2016-10-20,1.6094379124341003
2016-10-21,1.9459101490553132
2016-10-22,0.0
2016-10-24,2.1972245773362196
2016-10-25,1.3862943611198906
2016-10-26,1.9459101490553132
2016-10-27,1.791759469228055
2016-10-28,1.791759469228055
2016-10-31,2.4849066497880004
2016-11-01,2.8903717578961645
2016-11-02,1.6094379124341003
2016-11-03,1.6094379124341003
2016-11-04,1.6094379124341003
2016-11-07,1.791759469228055
2016-11-08,2.1972245773362196
2016-11-09,2.0794415416798357
2016-11-10,1.791759469228055
2016-11-11,1.6094379124341003
2016-11-14,1.6094379124341003
2016-11-15,2.302585092994046
2016-11-16,1.3862943611198906
2016-11-17,2.0794415416798357
2016-11-18,1.3862943611198906
2016-11-19,0.0
2016-11-21,2.0794415416798357
2016-11-22,1.9459101490553132
2016-11-23,2.0794415416798357
2016-11-28,2.5649493574615367
2016-11-29,1.6094379124341003
2016-11-30,1.6094379124341003
2016-12-01,2.6390573296152584
2016-12-02,1.6094379124341003
2016-12-05,2.1972245773362196
2016-12-06,1.6094379124341003
2016-12-07,2.0794415416798357
2016-12-08,1.791759469228055
2016-12-09,2.302585092994046
2016-12-12,1.0986122886681098
2016-12-13,1.791759469228055
2016-12-14,2.4849066497880004
2016-12-15,1.791759469228055
2016-12-16,1.9459101490553132
2016-12-19,1.3862943611198906
2016-12-20,1.6094379124341003
2016-12-21,1.791759469228055
2016-12-22,0.0
2016-12-23,2.1972245773362196
2016-12-27,2.3978952727983707
2016-12-28,2.772588722239781
2016-12-29,2.833213344056216
2016-12-30,2.6390573296152584
2017-01-03,3.367295829986474
2017-01-04,2.772588722239781
2017-01-05,3.044522437723423
2017-01-06,2.3978952727983707
2017-01-09,2.5649493574615367
2017-01-10,2.302585092994046
2017-01-11,2.3978952727983707
2017-01-12,2.1972245773362196
2017-01-13,3.091042453358316
2017-01-14,0.0
2017-01-17,2.6390573296152584
2017-01-18,2.4849066497880004
2017-01-19,2.833213344056216
2017-01-20,2.6390573296152584
2017-01-23,2.70805020110221
2017-01-24,1.6094379124341003
2017-01-25,2.1972245773362196
2017-01-26,2.302585092994046
2017-01-27,2.0794415416798357
2017-01-30,2.1972245773362196
2017-01-31,2.5649493574615367
2017-02-01,2.302585092994046
2017-02-02,2.3978952727983707
2017-02-03,2.70805020110221
2017-02-06,2.1972245773362196
2017-02-07,2.1972245773362196
2017-02-08,1.3862943611198906
2017-02-09,1.791759469228055
2017-02-10,2.3978952727983707
2017-02-13,2.302585092994046
2017-02-14,2.1972245773362196
2017-02-15,2.4849066497880004
2017-02-16,2.5649493574615367
2017-02-17,1.3862943611198906
2017-02-21,2.0794415416798357
2017-02-22,2.302585092994046
2017-02-23,1.6094379124341003
2017-02-24,2.5649493574615367
2017-02-27,1.6094379124341003
2017-02-28,2.772588722239781
