ds,t,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,seasonal_lower,seasonal_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,seasonal,yhat
2017-05-31,1.162257495590829,6.237432577073143,7.099608005232586,8.638847242072192,6.237133158392944,6.237701736840614,1.6517028556679754,1.6517028556679754,0.5874350215058742,0.5874350215058742,0.5874350215058742,1.0642678341621008,1.0642678341621008,1.0642678341621008,1.651702855667975,7.889135432741118
2017-06-01,1.164021164021164,6.247915801553861,7.211002028610323,8.732650301139445,6.24761016818308,6.248191311382139,1.7079458100154385,1.7079458100154385,0.66635318731236,0.66635318731236,0.66635318731236,1.041592622703078,1.041592622703078,1.041592622703078,1.707945810015438,7.9558616115693
2017-06-02,1.1657848324514992,6.25839902603458,6.8627439262300385,8.513458488864742,6.258085325645967,6.258679504186883,1.4578393748522263,1.4578393748522263,0.43925974319060346,0.43925974319060346,0.43925974319060346,1.018579631661623,1.018579631661623,1.018579631661623,1.4578393748522265,7.716238400886806
2017-06-03,1.1675485008818343,6.268882250515297,3.225962187315359,4.7454510471252345,6.268561277377829,6.269167004043412,-2.301272523223902,-2.301272523223902,-3.2967131732670336,-3.2967131732670336,-3.2967131732670336,0.9954406500431316,0.9954406500431316,0.9954406500431316,-2.301272523223902,3.967609727291395
2017-06-04,1.1693121693121693,6.279365474996016,6.808343259263149,8.36561519070325,6.279038532774508,6.279654452863147,1.3033960723233724,1.3033960723233724,0.3309903892004034,0.3309903892004034,0.3309903892004034,0.972405683122969,0.972405683122969,0.972405683122969,1.3033960723233724,7.582761547319389
2017-06-05,1.1710758377425043,6.2898486994767335,7.163831831574551,8.694019091781552,6.289517796020021,6.290141574825087,1.6328719063688903,1.6328719063688903,0.6831527081906573,0.6831527081906573,0.6831527081906573,0.9497191981782328,0.9497191981782328,0.9497191981782328,1.6328719063688901,7.922720605845623
2017-06-06,1.1728395061728396,6.300331923957453,7.002280277544542,8.58064820515426,6.2999951569461325,6.3006273430487605,1.517157576238242,1.517157576238242,0.5895221238575722,0.5895221238575722,0.5895221238575722,0.9276354523806696,0.9276354523806696,0.9276354523806696,1.5171575762382417,7.817489500195695
2017-06-07,1.1746031746031746,6.31081514843817,7.036614768742601,8.566758828845035,6.31047071155864,6.311114355503241,1.4938480327647692,1.4938480327647692,0.5874350215013633,0.5874350215013633,0.5874350215013633,0.906413011263406,0.906413011263406,0.906413011263406,1.4938480327647694,7.8046631812029394
2017-06-08,1.1763668430335097,6.321298372918888,7.059103778647989,8.691969598270074,6.320947443420788,6.321602671876022,1.5526617887511165,1.5526617887511165,0.6663531873110353,0.6663531873110353,0.6663531873110353,0.8863086014400811,0.8863086014400811,0.8863086014400811,1.5526617887511165,7.873960161670005
2017-06-09,1.1781305114638447,6.3317815973996066,6.8600422066386635,8.356002337780597,6.331423703731761,6.332091422944044,1.3068302153908946,1.3068302153908946,0.43925974318921085,0.43925974318921085,0.43925974318921085,0.8675704722016837,0.8675704722016837,0.8675704722016837,1.3068302153908946,7.638611812790501
2017-06-10,1.17989417989418,6.342264821880326,3.147282445268306,4.647313509416254,6.341899310823604,6.342582115443229,-2.446281707159015,-2.446281707159015,-3.2967131732669084,-3.2967131732669084,-3.2967131732669084,0.8504314661078933,0.8504314661078933,0.8504314661078933,-2.446281707159015,3.895983114721311
2017-06-11,1.181657848324515,6.352748046361043,6.7724055190083385,8.308052625644887,6.3523749979607285,6.353069705117,1.1660924069314271,1.1660924069314271,0.3309903891992309,0.3309903891992309,0.3309903891992309,0.8351020177321968,0.8351020177321968,0.8351020177321968,1.1660924069314278,7.518840453292471
2017-06-12,1.18342151675485,6.363231270841761,7.126067895272293,8.625997946314783,6.362851342350929,6.363556412933192,1.5049160197743625,1.5049160197743625,0.6831527081977192,0.6831527081977192,0.6831527081977192,0.821763311576643,0.821763311576643,0.821763311576643,1.5049160197743623,7.868147290616124
2017-06-13,1.1851851851851851,6.37371449532248,7.020825082285434,8.561128849729569,6.373330618223363,6.374046775022536,1.400082958144083,1.400082958144083,0.5895221238620931,0.5895221238620931,0.5895221238620931,0.81056083428199,0.81056083428199,0.81056083428199,1.400082958144083,7.773797453466562
2017-06-14,1.1869488536155204,6.384197719803199,6.9624277797550915,8.508345246233356,6.383807254614375,6.384531610149218,1.3890335738967812,1.3890335738967812,0.587435021510626,0.587435021510626,0.587435021510626,0.8015985523861553,0.8015985523861553,0.8015985523861553,1.3890335738967812,7.77323129369998
