ds,y
2016-12-01,1.6094379124341003
2016-12-02,1.3862943611198906
2016-12-05,2.70805020110221
2016-12-06,1.0986122886681098
2016-12-07,2.3978952727983707
2016-12-08,1.791759469228055
2016-12-09,1.791759469228055
2016-12-10,0.0
2016-12-12,2.3978952727983707
2016-12-13,1.791759469228055
2016-12-14,1.6094379124341003
2016-12-15,1.791759469228055
2016-12-16,1.6094379124341003
2016-12-19,1.3862943611198906
2016-12-20,1.9459101490553132
2016-12-21,1.0986122886681098
2016-12-22,0.6931471805599453
2016-12-23,1.6094379124341003
2016-12-27,1.0986122886681098
2016-12-28,2.0794415416798357
2016-12-29,1.3862943611198906
2016-12-30,2.0794415416798357
2017-01-03,2.3978952727983707
2017-01-04,1.6094379124341003
2017-01-05,2.0794415416798357
2017-01-06,2.0794415416798357
2017-01-09,2.0794415416798357
2017-01-10,2.0794415416798357
2017-01-11,1.6094379124341003
2017-01-12,2.4849066497880004
2017-01-13,1.791759469228055
2017-01-14,0.0
2017-01-16,0.0
2017-01-17,1.9459101490553132
2017-01-18,1.3862943611198906
2017-01-19,1.6094379124341003
2017-01-20,2.3978952727983707
2017-01-23,1.6094379124341003
2017-01-24,1.791759469228055
2017-01-25,1.9459101490553132
2017-01-26,2.1972245773362196
2017-01-27,1.791759469228055
2017-01-30,2.0794415416798357
2017-01-31,1.0986122886681098
2017-02-01,0.6931471805599453
2017-02-02,1.0986122886681098
2017-02-03,0.6931471805599453
2017-02-06,2.1972245773362196
2017-02-07,1.791759469228055
2017-02-08,2.0794415416798357
2017-02-09,1.6094379124341003
2017-02-10,1.6094379124341003
2017-02-13,0.0
2017-02-14,1.3862943611198906
2017-02-15,1.6094379124341003
2017-02-16,1.6094379124341003
2017-02-17,1.6094379124341003
2017-02-21,0.6931471805599453
2017-02-22,2.1972245773362196
2017-02-23,1.9459101490553132
2017-02-24,0.6931471805599453
2017-02-27,0.6931471805599453
